model,dataset,eval_accuracy
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,bbh_tracking_shuffled_objects_seven_objects,0.108
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,bbh_web_of_lies,0.512
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,gpqa,0.2751677852348994
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,gpqa_extended,0.2893772893772894
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,GPQA,0.2745535714285714
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,math_algebra_hard,0.0488599348534201
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,math_counting_and_prob_hard,0.0121951219512195
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,math_geometry_hard,0.0037878787878787
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,math_hard,0.0203927492447129
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,math_intermediate_algebra_hard,0.0053571428571428
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,math_num_theory_hard,0.0162337662337662
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,math_prealgebra_hard,0.0310880829015544
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,math_precalculus_hard,0.0
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,MMLU-Pro,0.1580784574468085
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,musr,0.3267195767195767
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,musr_murder_mysteries,0.496
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,musr_object_placements,0.22265625
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-1ep-0alp-0lam,musr_team_allocation,0.264
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,Big-bench Hard,0.319909737892727
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_date_understanding,0.288
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_disambiguation_qa,0.336
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_formal_fallacies,0.46
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_geometric_shapes,0.1
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_hyperbaton,0.516
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_logical_deduction_five_objects,0.24
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_logical_deduction_seven_objects,0.152
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_logical_deduction_three_objects,0.348
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_navigate,0.58
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_penguins_in_a_table,0.2808219178082192
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_reasoning_about_colored_objects,0.152
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_ruin_names,0.14
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_salient_translation_error_detection,0.124
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_temporal_sequences,0.124
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_tracking_shuffled_objects_five_objects,0.168
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_tracking_shuffled_objects_seven_objects,0.108
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,bbh_tracking_shuffled_objects_three_objects,0.328
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,gpqa_diamond,0.2373737373737373
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,math_algebra_hard,0.0602605863192182
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,math_counting_and_prob_hard,0.008130081300813
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,math_hard,0.0256797583081571
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,math_intermediate_algebra_hard,0.0089285714285714
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,math_num_theory_hard,0.0064935064935064
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,math_prealgebra_hard,0.0466321243523316
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,math_precalculus_hard,0.0074074074074074
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,MMLU-Pro,0.1537566489361702
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,musr,0.3253968253968254
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-2ep-0alp-0lam,musr_object_placements,0.22265625
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,Big-bench Hard,0.3202568998437771
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_boolean_expressions,0.744
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_causal_judgement,0.4759358288770053
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_date_understanding,0.296
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_disambiguation_qa,0.336
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_formal_fallacies,0.456
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_hyperbaton,0.52
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_logical_deduction_five_objects,0.236
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_movie_recommendation,0.428
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_navigate,0.58
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_object_counting,0.108
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_penguins_in_a_table,0.3013698630136986
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_reasoning_about_colored_objects,0.156
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_ruin_names,0.136
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_salient_translation_error_detection,0.132
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_snarks,0.4325842696629213
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_sports_understanding,0.556
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_tracking_shuffled_objects_five_objects,0.16
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_tracking_shuffled_objects_seven_objects,0.112
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,bbh_web_of_lies,0.512
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,gpqa_extended,0.2893772893772894
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,math_algebra_hard,0.0423452768729641
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,math_counting_and_prob_hard,0.0203252032520325
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,math_intermediate_algebra_hard,0.0107142857142857
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,math_num_theory_hard,0.0097402597402597
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,MMLU-Pro,0.1539228723404255
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,musr,0.3267195767195767
qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,musr_team_allocation,0.264
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,Big-bench Hard,0.3223398715500781
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_boolean_expressions,0.732
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_date_understanding,0.26
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_disambiguation_qa,0.352
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_geometric_shapes,0.112
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_hyperbaton,0.516
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_logical_deduction_five_objects,0.216
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_logical_deduction_seven_objects,0.152
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_logical_deduction_three_objects,0.348
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_navigate,0.58
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_object_counting,0.108
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_penguins_in_a_table,0.2602739726027397
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_reasoning_about_colored_objects,0.172
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_ruin_names,0.164
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_salient_translation_error_detection,0.104
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_snarks,0.4606741573033708
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_tracking_shuffled_objects_five_objects,0.2
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_tracking_shuffled_objects_seven_objects,0.104
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_tracking_shuffled_objects_three_objects,0.336
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,bbh_web_of_lies,0.524
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,gpqa,0.2818791946308724
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,gpqa_diamond,0.2525252525252525
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,gpqa_extended,0.3021978021978022
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,GPQA,0.2700892857142857
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,math_algebra_hard,0.0423452768729641
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,math_counting_and_prob_hard,0.0203252032520325
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,math_geometry_hard,0.0037878787878787
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,math_hard,0.0219033232628398
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,math_num_theory_hard,0.0227272727272727
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,MMLU-Pro,0.1573304521276596
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,musr,0.3253968253968254
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,musr_murder_mysteries,0.492
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,musr_object_placements,0.22265625
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,musr_team_allocation,0.264
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,Big-bench Hard,0.3202568998437771
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_boolean_expressions,0.76
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_causal_judgement,0.4705882352941176
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_date_understanding,0.32
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_disambiguation_qa,0.328
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_formal_fallacies,0.464
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_geometric_shapes,0.072
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_hyperbaton,0.516
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_logical_deduction_five_objects,0.2
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_logical_deduction_seven_objects,0.144
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_logical_deduction_three_objects,0.348
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_movie_recommendation,0.416
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_navigate,0.58
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_object_counting,0.12
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_penguins_in_a_table,0.2534246575342466
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_reasoning_about_colored_objects,0.148
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_salient_translation_error_detection,0.16
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_snarks,0.4662921348314606
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_sports_understanding,0.568
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_temporal_sequences,0.12
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_tracking_shuffled_objects_five_objects,0.204
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_tracking_shuffled_objects_seven_objects,0.108
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,bbh_web_of_lies,0.516
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,gpqa,0.2743288590604026
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,gpqa_diamond,0.2424242424242424
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,gpqa_extended,0.2967032967032967
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,GPQA,0.2611607142857143
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,math_algebra_hard,0.0423452768729641
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,math_counting_and_prob_hard,0.008130081300813
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,math_geometry_hard,0.0113636363636363
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,math_hard,0.0234138972809667
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,math_num_theory_hard,0.0162337662337662
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,math_precalculus_hard,0.0074074074074074
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,MMLU-Pro,0.151595744680851
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,musr,0.3346560846560846
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,musr_murder_mysteries,0.492
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,musr_object_placements,0.23046875
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,musr_team_allocation,0.284
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,Big-bench Hard,0.3226870335011282
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_boolean_expressions,0.736
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_causal_judgement,0.4759358288770053
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_date_understanding,0.312
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_disambiguation_qa,0.332
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_formal_fallacies,0.512
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_geometric_shapes,0.068
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_hyperbaton,0.52
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_logical_deduction_five_objects,0.224
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_logical_deduction_three_objects,0.364
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_movie_recommendation,0.412
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_penguins_in_a_table,0.273972602739726
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_reasoning_about_colored_objects,0.184
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_ruin_names,0.136
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_snarks,0.4325842696629213
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_temporal_sequences,0.128
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_tracking_shuffled_objects_five_objects,0.172
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_tracking_shuffled_objects_seven_objects,0.108
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,bbh_web_of_lies,0.508
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,gpqa,0.2701342281879195
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,gpqa_diamond,0.2424242424242424
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,gpqa_extended,0.2893772893772894
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,GPQA,0.2589285714285714
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,math_algebra_hard,0.0504885993485342
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,math_geometry_hard,0.0113636363636363
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,math_intermediate_algebra_hard,0.0071428571428571
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,math_num_theory_hard,0.0064935064935064
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,math_prealgebra_hard,0.0544041450777202
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,math_precalculus_hard,0.0037037037037037
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,MMLU-Pro,0.1550033244680851
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,musr,0.3386243386243386
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,musr_murder_mysteries,0.492
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,musr_object_placements,0.23828125
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,musr_team_allocation,0.288
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,Big-bench Hard,0.3160909564311751
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_boolean_expressions,0.752
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_causal_judgement,0.4705882352941176
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_date_understanding,0.24
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_formal_fallacies,0.44
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_geometric_shapes,0.096
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_hyperbaton,0.516
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_logical_deduction_five_objects,0.208
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_logical_deduction_seven_objects,0.172
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_logical_deduction_three_objects,0.348
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_movie_recommendation,0.44
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_object_counting,0.104
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_penguins_in_a_table,0.2671232876712329
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_reasoning_about_colored_objects,0.176
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_ruin_names,0.16
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_salient_translation_error_detection,0.112
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_sports_understanding,0.548
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_tracking_shuffled_objects_five_objects,0.16
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_tracking_shuffled_objects_seven_objects,0.116
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,bbh_tracking_shuffled_objects_three_objects,0.332
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,gpqa,0.2651006711409396
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,gpqa_diamond,0.207070707070707
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,math_algebra_hard,0.0456026058631921
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,math_counting_and_prob_hard,0.008130081300813
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,math_geometry_hard,0.0075757575757575
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,math_hard,0.0211480362537764
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,math_intermediate_algebra_hard,0.0089285714285714
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,math_num_theory_hard,0.0097402597402597
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,math_prealgebra_hard,0.038860103626943
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,musr,0.328042328042328
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,musr_murder_mysteries,0.488
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,musr_object_placements,0.23046875
qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,musr_team_allocation,0.268
qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,Big-bench Hard,0.3228606144766534
qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,bbh_boolean_expressions,0.748
qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,bbh_causal_judgement,0.4866310160427807
qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,bbh_date_understanding,0.276
qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,bbh_disambiguation_qa,0.332
qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,bbh_hyperbaton,0.524
qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,bbh_logical_deduction_five_objects,0.204
qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,bbh_logical_deduction_seven_objects,0.148
qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,bbh_logical_deduction_three_objects,0.332
