task,dataset,model,metric,value
Question Answering,bbh_object_counting,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.48
Question Answering,bbh_penguins_in_a_table,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.5
Question Answering,bbh_reasoning_about_colored_objects,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.6
Question Answering,bbh_ruin_names,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.756
Question Answering,bbh_salient_translation_error_detection,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.4
Question Answering,bbh_snarks,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.5561797752808989
Question Answering,bbh_sports_understanding,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.724
Question Answering,bbh_temporal_sequences,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.388
Question Answering,bbh_tracking_shuffled_objects_five_objects,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.168
Question Answering,bbh_tracking_shuffled_objects_seven_objects,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.148
Question Answering,bbh_tracking_shuffled_objects_three_objects,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.308
Question Answering,bbh_web_of_lies,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.492
Question Answering,gpqa,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.2978187919463087
Question Answering,gpqa_diamond,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.3383838383838384
Question Answering,gpqa_extended,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.2838827838827839
Question Answering,GPQA,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.296875
Question Answering,math_algebra_hard,llama-3-1-8b-hermedive-r1-v1-03,exact_match,0.3778501628664495
Question Answering,math_counting_and_prob_hard,llama-3-1-8b-hermedive-r1-v1-03,exact_match,0.0975609756097561
Question Answering,math_geometry_hard,llama-3-1-8b-hermedive-r1-v1-03,exact_match,0.053030303030303
Question Answering,math_hard,llama-3-1-8b-hermedive-r1-v1-03,exact_match,0.1858006042296072
Question Answering,math_intermediate_algebra_hard,llama-3-1-8b-hermedive-r1-v1-03,exact_match,0.0321428571428571
Question Answering,math_num_theory_hard,llama-3-1-8b-hermedive-r1-v1-03,exact_match,0.1363636363636363
Question Answering,math_prealgebra_hard,llama-3-1-8b-hermedive-r1-v1-03,exact_match,0.3834196891191709
Question Answering,math_precalculus_hard,llama-3-1-8b-hermedive-r1-v1-03,exact_match,0.0518518518518518
Question Answering,MMLU-Pro,llama-3-1-8b-hermedive-r1-v1-03,accuracy,0.3488198138297872
Question Answering,musr,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.3611111111111111
Question Answering,musr_murder_mysteries,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.552
Question Answering,musr_object_placements,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.3359375
Question Answering,musr_team_allocation,llama-3-1-8b-hermedive-r1-v1-03,accuracy_norm,0.196
Question Answering,Big-bench Hard,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.4901926748828328
Question Answering,bbh_boolean_expressions,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.804
Question Answering,bbh_causal_judgement,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.6149732620320856
Question Answering,bbh_date_understanding,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.42
Question Answering,bbh_disambiguation_qa,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.568
Question Answering,bbh_formal_fallacies,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.54
Question Answering,bbh_geometric_shapes,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.4
Question Answering,bbh_hyperbaton,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.684
Question Answering,bbh_logical_deduction_five_objects,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.452
Question Answering,bbh_logical_deduction_seven_objects,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.38
Question Answering,bbh_logical_deduction_three_objects,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.592
Question Answering,bbh_movie_recommendation,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.56
Question Answering,bbh_navigate,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.556
Question Answering,bbh_object_counting,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.436
Question Answering,bbh_penguins_in_a_table,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.4589041095890411
Question Answering,bbh_reasoning_about_colored_objects,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.492
Question Answering,bbh_ruin_names,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.672
Question Answering,bbh_salient_translation_error_detection,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.408
Question Answering,bbh_snarks,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.5617977528089888
Question Answering,bbh_sports_understanding,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.716
Question Answering,bbh_temporal_sequences,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.34
Question Answering,bbh_tracking_shuffled_objects_five_objects,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.192
Question Answering,bbh_tracking_shuffled_objects_seven_objects,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.148
Question Answering,bbh_tracking_shuffled_objects_three_objects,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.348
Question Answering,bbh_web_of_lies,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.46
Question Answering,gpqa,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.2894295302013422
Question Answering,gpqa_diamond,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.3333333333333333
Question Answering,gpqa_extended,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.2582417582417582
Question Answering,GPQA,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.3080357142857143
Question Answering,math_algebra_hard,llama-3-1-8b-hermedive-v1-01,exact_match,0.2801302931596091
Question Answering,math_counting_and_prob_hard,llama-3-1-8b-hermedive-v1-01,exact_match,0.1382113821138211
Question Answering,math_geometry_hard,llama-3-1-8b-hermedive-v1-01,exact_match,0.0833333333333333
Question Answering,math_hard,llama-3-1-8b-hermedive-v1-01,exact_match,0.1646525679758308
Question Answering,math_intermediate_algebra_hard,llama-3-1-8b-hermedive-v1-01,exact_match,0.0357142857142857
Question Answering,math_num_theory_hard,llama-3-1-8b-hermedive-v1-01,exact_match,0.1493506493506493
Question Answering,math_prealgebra_hard,llama-3-1-8b-hermedive-v1-01,exact_match,0.3264248704663212
Question Answering,math_precalculus_hard,llama-3-1-8b-hermedive-v1-01,exact_match,0.0592592592592592
Question Answering,MMLU-Pro,llama-3-1-8b-hermedive-v1-01,accuracy,0.3550531914893617
Question Answering,musr,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.369047619047619
Question Answering,musr_murder_mysteries,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.568
Question Answering,musr_object_placements,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.29296875
Question Answering,musr_team_allocation,llama-3-1-8b-hermedive-v1-01,accuracy_norm,0.248
Question Answering,Big-bench Hard,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.4381183822253081
Question Answering,bbh_boolean_expressions,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.46
Question Answering,bbh_causal_judgement,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.5187165775401069
Question Answering,bbh_date_understanding,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.392
Question Answering,bbh_disambiguation_qa,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.504
Question Answering,bbh_formal_fallacies,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.468
Question Answering,bbh_geometric_shapes,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.396
Question Answering,bbh_hyperbaton,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.712
Question Answering,bbh_logical_deduction_five_objects,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.308
Question Answering,bbh_logical_deduction_seven_objects,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.236
Question Answering,bbh_logical_deduction_three_objects,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.584
Question Answering,bbh_movie_recommendation,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.604
Question Answering,bbh_navigate,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.42
Question Answering,bbh_object_counting,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.096
Question Answering,bbh_penguins_in_a_table,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.4589041095890411
Question Answering,bbh_reasoning_about_colored_objects,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.52
Question Answering,bbh_ruin_names,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.736
Question Answering,bbh_salient_translation_error_detection,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.472
Question Answering,bbh_snarks,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.6179775280898876
Question Answering,bbh_sports_understanding,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.46
Question Answering,bbh_temporal_sequences,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.444
Question Answering,bbh_tracking_shuffled_objects_five_objects,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.2
Question Answering,bbh_tracking_shuffled_objects_seven_objects,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.152
Question Answering,bbh_tracking_shuffled_objects_three_objects,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.348
Question Answering,bbh_web_of_lies,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.488
Question Answering,gpqa,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.2776845637583892
Question Answering,gpqa_diamond,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.308080808080808
Question Answering,gpqa_extended,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.282051282051282
Question Answering,GPQA,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.2589285714285714
Question Answering,math_algebra_hard,llama-3-1-8b-mediver-v1-01,exact_match,0.0
Question Answering,math_counting_and_prob_hard,llama-3-1-8b-mediver-v1-01,exact_match,0.0
Question Answering,math_geometry_hard,llama-3-1-8b-mediver-v1-01,exact_match,0.0
Question Answering,math_hard,llama-3-1-8b-mediver-v1-01,exact_match,0.0015105740181268
Question Answering,math_intermediate_algebra_hard,llama-3-1-8b-mediver-v1-01,exact_match,0.0
Question Answering,math_num_theory_hard,llama-3-1-8b-mediver-v1-01,exact_match,0.0064935064935064
Question Answering,math_prealgebra_hard,llama-3-1-8b-mediver-v1-01,exact_match,0.0
Question Answering,math_precalculus_hard,llama-3-1-8b-mediver-v1-01,exact_match,0.0074074074074074
Question Answering,MMLU-Pro,llama-3-1-8b-mediver-v1-01,accuracy,0.2993683510638298
Question Answering,musr,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.3888888888888889
Question Answering,musr_murder_mysteries,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.528
Question Answering,musr_object_placements,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.27734375
Question Answering,musr_team_allocation,llama-3-1-8b-mediver-v1-01,accuracy_norm,0.364
Question Answering,Big-bench Hard,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.4983509807325117
Question Answering,bbh_boolean_expressions,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.832
Question Answering,bbh_causal_judgement,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.6524064171122995
Question Answering,bbh_date_understanding,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.488
Question Answering,bbh_disambiguation_qa,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.62
Question Answering,bbh_formal_fallacies,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.588
Question Answering,bbh_geometric_shapes,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.444
Question Answering,bbh_hyperbaton,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.636
Question Answering,bbh_logical_deduction_five_objects,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.436
Question Answering,bbh_logical_deduction_seven_objects,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.38
Question Answering,bbh_logical_deduction_three_objects,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.636
Question Answering,bbh_movie_recommendation,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.516
Question Answering,bbh_navigate,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.636
Question Answering,bbh_object_counting,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.456
Question Answering,bbh_penguins_in_a_table,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.5273972602739726
Question Answering,bbh_reasoning_about_colored_objects,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.544
Question Answering,bbh_ruin_names,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.612
Question Answering,bbh_salient_translation_error_detection,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.456
Question Answering,bbh_snarks,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.6067415730337079
Question Answering,bbh_sports_understanding,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.708
Question Answering,bbh_temporal_sequences,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.168
Question Answering,bbh_tracking_shuffled_objects_five_objects,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.16
Question Answering,bbh_tracking_shuffled_objects_seven_objects,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.148
Question Answering,bbh_tracking_shuffled_objects_three_objects,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.292
Question Answering,bbh_web_of_lies,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.5
Question Answering,gpqa,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.2919463087248322
Question Answering,gpqa_diamond,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.2828282828282828
Question Answering,gpqa_extended,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.2857142857142857
Question Answering,GPQA,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.3035714285714285
Question Answering,math_algebra_hard,llama-3-1-8b-medusa-v1-01,exact_match,0.2964169381107492
Question Answering,math_counting_and_prob_hard,llama-3-1-8b-medusa-v1-01,exact_match,0.056910569105691
Question Answering,math_geometry_hard,llama-3-1-8b-medusa-v1-01,exact_match,0.0681818181818181
Question Answering,math_hard,llama-3-1-8b-medusa-v1-01,exact_match,0.1465256797583081
Question Answering,math_intermediate_algebra_hard,llama-3-1-8b-medusa-v1-01,exact_match,0.0214285714285714
Question Answering,math_num_theory_hard,llama-3-1-8b-medusa-v1-01,exact_match,0.1363636363636363
Question Answering,math_prealgebra_hard,llama-3-1-8b-medusa-v1-01,exact_match,0.2797927461139896
Question Answering,math_precalculus_hard,llama-3-1-8b-medusa-v1-01,exact_match,0.0444444444444444
Question Answering,MMLU-Pro,llama-3-1-8b-medusa-v1-01,accuracy,0.3531416223404255
Question Answering,musr,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.4060846560846561
Question Answering,musr_murder_mysteries,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.548
Question Answering,musr_object_placements,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.33203125
Question Answering,musr_team_allocation,llama-3-1-8b-medusa-v1-01,accuracy_norm,0.34
Question Answering,Big-bench Hard,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.509460163166117
Question Answering,bbh_boolean_expressions,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.828
Question Answering,bbh_causal_judgement,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.6149732620320856
Question Answering,bbh_date_understanding,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.484
Question Answering,bbh_disambiguation_qa,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.604
Question Answering,bbh_formal_fallacies,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.576
Question Answering,bbh_geometric_shapes,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.348
Question Answering,bbh_hyperbaton,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.72
Question Answering,bbh_logical_deduction_five_objects,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.376
Question Answering,bbh_logical_deduction_seven_objects,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.356
Question Answering,bbh_logical_deduction_three_objects,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.6
Question Answering,bbh_movie_recommendation,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.616
Question Answering,bbh_navigate,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.632
Question Answering,bbh_object_counting,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.396
Question Answering,bbh_penguins_in_a_table,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.4931506849315068
Question Answering,bbh_reasoning_about_colored_objects,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.64
Question Answering,bbh_ruin_names,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.628
Question Answering,bbh_salient_translation_error_detection,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.448
Question Answering,bbh_snarks,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.5898876404494382
Question Answering,bbh_sports_understanding,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.744
Question Answering,bbh_temporal_sequences,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.3
Question Answering,bbh_tracking_shuffled_objects_five_objects,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.2
Question Answering,bbh_tracking_shuffled_objects_seven_objects,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.224
Question Answering,bbh_tracking_shuffled_objects_three_objects,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.312
Question Answering,bbh_web_of_lies,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.54
Question Answering,gpqa,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.3003355704697986
Question Answering,gpqa_diamond,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.3333333333333333
Question Answering,gpqa_extended,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.2838827838827839
Question Answering,GPQA,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.3058035714285714
Question Answering,math_algebra_hard,llama-3-1-8b-smarteaz-0-2-r1,exact_match,0.50814332247557
Question Answering,math_counting_and_prob_hard,llama-3-1-8b-smarteaz-0-2-r1,exact_match,0.2113821138211382
Question Answering,math_geometry_hard,llama-3-1-8b-smarteaz-0-2-r1,exact_match,0.1439393939393939
Question Answering,math_hard,llama-3-1-8b-smarteaz-0-2-r1,exact_match,0.2605740181268882
Question Answering,math_intermediate_algebra_hard,llama-3-1-8b-smarteaz-0-2-r1,exact_match,0.05
Question Answering,math_num_theory_hard,llama-3-1-8b-smarteaz-0-2-r1,exact_match,0.2337662337662337
Question Answering,math_prealgebra_hard,llama-3-1-8b-smarteaz-0-2-r1,exact_match,0.4559585492227979
Question Answering,math_precalculus_hard,llama-3-1-8b-smarteaz-0-2-r1,exact_match,0.0444444444444444
Question Answering,MMLU-Pro,llama-3-1-8b-smarteaz-0-2-r1,accuracy,0.3645279255319149
Question Answering,musr,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.4179894179894179
Question Answering,musr_murder_mysteries,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.612
Question Answering,musr_object_placements,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.31640625
Question Answering,musr_team_allocation,llama-3-1-8b-smarteaz-0-2-r1,accuracy_norm,0.328
Question Answering,Big-bench Hard,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.5228258982815484
Question Answering,bbh_boolean_expressions,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.828
Question Answering,bbh_causal_judgement,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.6096256684491979
Question Answering,bbh_date_understanding,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.468
Question Answering,bbh_disambiguation_qa,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.568
Question Answering,bbh_formal_fallacies,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.58
Question Answering,bbh_geometric_shapes,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.376
Question Answering,bbh_hyperbaton,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.736
Question Answering,bbh_logical_deduction_five_objects,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.416
Question Answering,bbh_logical_deduction_seven_objects,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.348
Question Answering,bbh_logical_deduction_three_objects,llama-3-1-8b-smarteaz-v1-01,accuracy_norm,0.596
